"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_37","chr22",24890690,24891141,451,"*",-1.48296839523841,14.8296839523841,267203,85964,85973,10,16,0.000751517329826253,0.188,0.00619184930443804,0.72
"DMR_38","chr19",11784246,11785188,942,"*",-1.38296878104703,16.5956253725643,201320,65472,65483,12,12,0.000718842663312068,0.192,0.00386377931530236,0.56
"DMR_39","chr5",140749735,140750160,425,"*",-1.53681877579988,13.831368982199,336102,106288,106296,9,9,0.00073517999656916,0.204,0.00837288329425988,0.812
"DMR_40","chr16",2286287,2287294,1007,"*",-1.16339318979301,17.4508978468952,150802,48824,48838,15,15,0.000743348663197706,0.224,0.00306324998570483,0.516
"DMR_41","chr22",23487383,23487588,205,"*",-1.57514796667912,11.0260357667538,266836,85835,85841,7,10,0.000890384662511538,0.232,0.019710992574682,0.944
"DMR_42","chr6",31465603,31466187,584,"*",-1.24122754729907,16.1359581148879,349775,111980,111992,13,15,0.000923059329025723,0.236,0.00430488731324386,0.584
"DMR_43","chr6",33084479,33084985,506,"*",-1.20011969018001,16.8016756625202,350528,114480,114493,14,15,0.000857709995997353,0.24,0.00366773131621725,0.556
"DMR_44","chr12",47219626,47220092,466,"*",-1.32420215957639,15.8904259149167,93429,29883,29894,12,13,0.000988408662054093,0.248,0.00468064597815699,0.624
"DMR_45","chr7",27187102,27188020,918,"*",-1.38581347389381,15.2439482128319,372816,121459,121469,11,14,0.00102108332856828,0.252,0.0056200426404398,0.684
"DMR_46","chr6",33160847,33161849,1002,"*",-0.891320877875869,18.7177384353932,350575,114613,114633,21,34,0.00080052932959753,0.268,0.00224638332285021,0.448
"DMR_47","chr6",30042626,30043492,866,"*",-0.896833712745315,17.9366742549063,349223,110434,110453,20,37,0.000939396662282816,0.284,0.00261397332113479,0.476
"DMR_48","chr5",131592974,131593413,439,"*",-1.52658798682833,10.6861159077983,333782,105100,105106,7,8,0.00122529999428193,0.296,0.0219247012310181,0.948
"DMR_49","chr4",76555347,76556042,695,"*",-1.3722851699187,13.722851699187,309647,98231,98240,10,10,0.00149486599302396,0.34,0.00865061795963045,0.824
"DMR_50","chr6",30698584,30698936,352,"*",-1.36452510411158,13.6452510411158,349504,111488,111497,10,11,0.00153570932616669,0.344,0.00887934062522974,0.832
"DMR_51","chr17",48545805,48546620,815,"*",-1.237471787234,14.849661446808,179016,58964,58975,12,14,0.00170725132536616,0.36,0.00618368063780949,0.72
"DMR_52","chr19",19280969,19281474,505,"*",-1.46362221934034,11.7089777547228,203839,66892,66899,8,8,0.00173992599188035,0.364,0.015986080592065,0.928
"DMR_53","chr12",58013109,58013651,542,"*",-0.962873448611304,16.3688486263922,96766,31842,31858,17,21,0.00158472132593797,0.368,0.0041006706475302,0.572
"DMR_54","chr1",66999038,66999933,895,"*",-1.08428143911656,15.1799401476318,18017,5543,5556,14,18,0.00175626332513744,0.376,0.00570989797335381,0.696
"DMR_55","chr5",178986131,178986906,775,"*",-1.07628420321733,15.0679788450426,342791,108131,108144,14,14,0.0018379499914229,0.388,0.00584059663941055,0.7
"DMR_56","chr3",40428506,40428986,480,"*",-1.40291376382787,12.6262238744508,280189,89474,89482,9,11,0.00199315465736528,0.388,0.0118118919448778,0.88
"DMR_57","chr16",69140892,69141478,586,"*",-1.3277243930007,13.277243930007,160947,52460,52469,10,12,0.00186245599130854,0.392,0.00981873728751256,0.848
"DMR_58","chr6",10521142,10521715,573,"*",-1.4654676787593,10.2582737513151,345535,108680,108686,7,9,0.00200132332399382,0.396,0.0251349872160367,0.968
"DMR_59","chr15",45421578,45422095,517,"*",-1.0974184009795,14.2664392127335,138201,44658,44670,13,18,0.00218103398982184,0.4,0.00719659529974922,0.764
"DMR_60","chr12",54393375,54394212,837,"*",-0.932847075491948,15.8584002833631,95643,31020,31036,17,23,0.00182161265816581,0.404,0.00468881464478553,0.628
"DMR_61","chr12",54410251,54410819,568,"*",-0.977197148674564,15.635154378793,95659,31069,31084,16,16,0.00188696199119418,0.404,0.00500739264329883,0.644
"DMR_62","chr17",37856147,37857070,923,"*",-1.27287344432512,14.0016078875764,175437,57149,57159,11,11,0.00212385332342202,0.412,0.00794811262957547,0.792
"DMR_63","chr14",89017615,89018372,757,"*",-1.26850526836592,13.9535579520252,129440,42069,42079,11,11,0.00214835932330766,0.412,0.00804613662911803,0.796
"DMR_64","chr19",58220080,58220955,875,"*",-1.20385640463124,14.4462768555748,212491,71226,71237,12,12,0.00201766065725092,0.416,0.00690252330112156,0.744
"DMR_65","chr9",91605494,91606164,670,"*",-1.30712236292374,13.0712236292374,416180,132229,132238,10,12,0.00216469665656475,0.432,0.0103497006183681,0.848
"DMR_66","chr6",30130819,30131361,542,"*",1.30664350151694,13.0664350151694,349283,110597,110606,10,27,0.00217286532319329,0.432,0.0103497006183681,0.848
"DMR_67","chr5",80528963,80529340,377,"*",-1.4524550911455,10.1671856380185,329266,103623,103629,7,11,0.00217286532319329,0.432,0.0257803118796919,0.972
"DMR_68","chr5",79286648,79287563,915,"*",-1.4222172330399,11.3777378643192,329082,103564,103571,8,8,0.00224638332285021,0.436,0.0176443199176598,0.944
"DMR_69","chr10",102279330,102279896,566,"*",-1.24970309823045,13.7467340805349,56355,17241,17251,11,14,0.00240158798879259,0.44,0.00856893129334499,0.82
"DMR_70","chr8",11057947,11059241,1294,"*",-1.03350618585398,14.4690866019558,392636,126826,126839,14,17,0.00240975665542114,0.46,0.00682900530146464,0.744
"DMR_71","chr15",90455635,90456060,425,"*",-1.45425858278084,8.72555149668505,146873,47544,47549,6,15,0.00243426265530677,0.46,0.041349790473701,0.988
"DMR_72","chr2",223176167,223177742,1575,"*",-1.03250694911606,14.4550972876249,242524,79621,79634,14,14,0.00241792532204968,0.464,0.00686984863460737,0.744
"DMR_73","chr7",19812327,19813299,972,"*",-0.918357936208559,14.6937269793369,371693,121050,121065,16,18,0.00242609398867823,0.468,0.00642057197003733,0.724
"DMR_74","chr11",32449254,32450692,1438,"*",-1.22624770768282,13.488724784511,69232,21701,21711,11,11,0.0027038286540488,0.484,0.00927960529002851,0.832
"DMR_75","chr5",16180033,16180315,282,"*",-1.40051752526707,11.2041402021365,322933,101789,101796,8,10,0.00257312998799206,0.484,0.0186408972463425,0.944
"DMR_76","chr11",128554586,128555749,1163,"*",-1.39369122464175,11.149529797134,85789,27659,27666,8,8,0.00265481665427752,0.484,0.0189758125781129,0.944
"DMR_77","chr21",46340351,46341067,716,"*",1.39073234304742,11.1258587443793,264513,85240,85247,8,11,0.00268749132079171,0.488,0.0191391859106838,0.944
"DMR_78","chr3",128712555,128713151,596,"*",-1.38813514200102,11.1050811360082,291539,93167,93174,8,14,0.00272833465393444,0.496,0.0192943905766262,0.944
"DMR_79","chr5",141030761,141031380,619,"*",-1.00285930563824,14.0400302789354,336236,106398,106411,14,15,0.00294888865290519,0.508,0.00784191996340437,0.792
"DMR_80","chr11",31846533,31847173,640,"*",-1.39812792627543,9.78689548392803,69124,21684,21690,7,8,0.00307958731896193,0.512,0.0291212965307673,0.976
"DMR_81","chr6",32121130,32121522,392,"*",-0.887489729770412,14.1998356763266,350187,113707,113722,16,76,0.00278551532033426,0.524,0.00738447463220579,0.78
"DMR_82","chr8",102503892,102504903,1011,"*",-0.978635735577542,13.7009002980856,403690,129927,129940,14,14,0.0032511293181614,0.524,0.00872413595928737,0.824
"DMR_83","chr5",74162458,74162924,466,"*",-1.23080308552775,12.3080308552775,328279,103348,103357,10,10,0.00345534598387505,0.524,0.012996348606017,0.892
"DMR_84","chr2",66667433,66668012,579,"*",-1.37076905303211,10.9661524242569,223592,74056,74063,8,8,0.0030224066525621,0.528,0.0200214019065668,0.944
"DMR_85","chr3",46506104,46506864,760,"*",-0.963173559543853,13.4844298336139,281402,89931,89944,14,14,0.00348802065038924,0.54,0.00928777395665705,0.832
"DMR_86","chr19",10697913,10698098,185,"*",-1.39778890893752,8.38673345362511,200870,65232,65237,6,8,0.00349618931701778,0.54,0.0463000024506,0.992
"DMR_87","chr2",160918519,160919532,1013,"*",-1.09886189971425,13.186342796571,234687,76975,76986,12,13,0.00371674331598853,0.552,0.0100474599531119,0.848
"DMR_88","chr7",27281872,27282987,1115,"*",-0.794967173104298,13.5144419427731,372908,121619,121635,17,29,0.00284269598673409,0.556,0.00921425595700014,0.832
"DMR_89","chr22",30476089,30476525,436,"*",-1.17344082464618,12.907849071108,268417,86274,86284,11,13,0.0035697073166747,0.56,0.0107499652831668,0.852
"DMR_90","chr7",27197239,27198429,1190,"*",-1.30255622551629,11.7230060296466,372827,121503,121511,9,9,0.0036758999828458,0.56,0.015912562592408,0.928
"DMR_91","chr6",28226827,28227392,565,"*",-0.99990798329031,12.998803782774,348678,109509,109521,13,18,0.00386377931530236,0.564,0.010513073950939,0.852
"DMR_92","chr1",32827150,32828016,866,"*",-1.20927331866482,12.0927331866482,10896,3054,3063,10,12,0.00391279131507364,0.576,0.0141481306006421,0.912
"DMR_93","chr3",13114570,13114803,233,"*",-1.36914403097131,8.21486418582786,276671,88625,88630,6,8,0.00403532131450183,0.588,0.048946650438249,0.996
"DMR_94","chr2",71205266,71206291,1025,"*",-1.19964007744149,11.9964007744149,224491,74355,74364,10,13,0.00414968264730148,0.592,0.0145729012653265,0.912
"DMR_95","chr3",49314155,49314814,659,"*",-1.14492454491082,12.594169994019,282247,90516,90526,11,13,0.00414968264730148,0.596,0.0119589279441917,0.88
"DMR_96","chr14",75389618,75390401,783,"*",-1.19577537755366,11.9577537755366,127875,41582,41591,10,18,0.00424770664684404,0.596,0.0147771179310401,0.912
"DMR_97","chr5",110062343,110062837,494,"*",1.06624500131582,12.7949400157898,331555,104223,104234,12,12,0.00437840531290077,0.604,0.0111175552814514,0.864
"DMR_98","chr11",504551,504937,386,"*",-1.34986101660659,9.44902711624612,63386,19273,19279,7,8,0.0041006706475302,0.604,0.0325521365147567,0.988
"DMR_99","chr11",86085366,86086101,735,"*",-1.17773343237575,11.7773343237575,79479,25608,25617,10,10,0.0047541639778139,0.616,0.0156184905937804,0.924
"DMR_100","chr12",6419509,6420052,543,"*",-1.05364398303341,12.6437277964009,88793,28329,28340,12,19,0.00472965797792826,0.624,0.0117056992787067,0.876
"DMR_101","chr19",10541207,10541704,497,"*",-1.33052223624226,10.644177889938,200795,65192,65199,8,8,0.00400264664798765,0.628,0.0222187732296457,0.952
"DMR_102","chr6",32118295,32118457,162,"*",-1.11917928534592,12.3109721388051,350185,113670,113680,11,13,0.00477866997769954,0.648,0.0129881799393885,0.892
"DMR_103","chr15",72612125,72612853,728,"*",-0.904830450263083,12.6676263036832,143265,46180,46193,14,17,0.00459895931187152,0.652,0.0115995066125356,0.876
"DMR_104","chr7",143105850,143106298,448,"*",-1.23205821522112,11.0885239369901,387313,125768,125776,9,11,0.00553835597415434,0.652,0.0193597399096545,0.944
"DMR_105","chr13",51417469,51418221,752,"*",-1.14242596345308,11.4242596345308,113822,37105,37114,10,10,0.00562821130706835,0.66,0.0173665852522893,0.944
"DMR_106","chr6",30039132,30039600,468,"*",-0.901715438381634,12.6240161373429,349220,110412,110425,14,28,0.00469698331141408,0.664,0.0118282292781349,0.88
"DMR_107","chr11",66314152,66314378,226,"*",-1.21004233784161,10.8903810405745,75038,24196,24204,9,19,0.00622452397095222,0.696,0.0205850399039365,0.944
"DMR_108","chr12",122018770,122019117,347,"*",-1.28854837564518,10.3083870051615,105731,34866,34873,8,17,0.0053014646419265,0.7,0.0247837345510092,0.968
"DMR_109","chr1",38022316,38022657,341,"*",-1.11624394694397,11.1624394694397,12105,3487,3496,10,10,0.00656760796935116,0.708,0.0188696199119418,0.944
"DMR_110","chr3",124931535,124932002,467,"*",-1.20234782841763,10.8211304557587,290466,92864,92872,9,9,0.00646958396980861,0.712,0.0209853045687352,0.948
"DMR_111","chr5",126408756,126409227,471,"*",1.26980178537678,10.1584142830143,333324,104886,104893,8,13,0.00585693397266764,0.72,0.0259028418791201,0.972
"DMR_112","chr6",167507568,167508226,658,"*",1.26958723875119,10.1566979100095,366689,120034,120041,8,8,0.00586510263929619,0.72,0.0259110105457486,0.972
"DMR_113","chr3",159557493,159558254,761,"*",-1.268590078935,10.14872063148,295576,94559,94566,8,8,0.00588960863918183,0.72,0.0259600225455199,0.972
"DMR_114","chr5",78985434,78985592,158,"*",-1.28684141086018,9.00788987602127,329042,103557,103563,7,8,0.00633888530375187,0.724,0.0378372638234261,0.988
"DMR_115","chr17",26903872,26904150,278,"*",-1.28618096809955,9.00326677669684,173063,56148,56154,7,8,0.00635522263700896,0.724,0.0378862758231974,0.988
"DMR_116","chr1",95392925,95393429,504,"*",-1.28541911579134,8.99793381053937,20869,6603,6609,7,14,0.00638789730352315,0.724,0.0379924684893685,0.988
"DMR_117","chr17",38465217,38465510,293,"*",-1.18472893064219,10.6625603757797,175665,57298,57306,9,9,0.00710673996683521,0.732,0.0220717372303319,0.948
"DMR_118","chr1",203733914,203734559,645,"*",1.17856127536142,10.6070514782528,33274,11520,11528,9,9,0.00738447463220579,0.744,0.0224720018951307,0.956
"DMR_119","chr6",28058724,28059208,484,"*",-1.17661145640643,10.5895031076579,348643,109437,109445,9,9,0.00750700463163398,0.744,0.0226108692278159,0.96
"DMR_120","chr11",72929054,72929983,929,"*",-0.888946768350407,11.5563079885553,77418,24953,24965,13,14,0.00664929463563662,0.76,0.0166967545887485,0.936
"DMR_121","chr1",155290446,155291224,778,"*",-1.15922755396621,10.4330479856959,25896,9183,9191,9,12,0.00812782329540349,0.76,0.0238198318888408,0.96
"DMR_122","chr16",8768031,8768618,587,"*",-1.24804935156937,9.98439481255494,152391,49346,49353,8,9,0.00672281263529354,0.76,0.0274712258718009,0.972
"DMR_123","chr7",121944902,121946213,1311,"*",-0.886301530161301,11.5219198920969,384023,124843,124855,13,23,0.00673098130192209,0.764,0.0168682965879479,0.944
"DMR_124","chr1",201368390,201369031,641,"*",-1.04534726305456,11.4988198936002,32467,11236,11246,11,11,0.00721293263300631,0.764,0.0169744892541191,0.944
"DMR_125","chr11",71955164,71955599,435,"*",-1.24494237325581,9.95953898604647,77123,24894,24901,8,10,0.00691886063437865,0.764,0.0277571292038001,0.972
"DMR_126","chr8",87081654,87082065,411,"*",-1.23728501217227,9.89828009737819,401868,129347,129354,8,8,0.00715575196660649,0.764,0.0282962612012841,0.976
"DMR_127","chr15",65203541,65204428,887,"*",-0.964106953488018,11.5692834418562,141276,45762,45773,12,12,0.00749066729837689,0.776,0.0166395739223487,0.936
"DMR_128","chr2",27529540,27530884,1344,"*",-1.1372732696317,10.2354594266853,217989,72456,72464,9,20,0.00902637662454358,0.788,0.0253065292152362,0.968
"DMR_129","chr5",140743165,140744076,911,"*",-1.00813693157915,11.0895062473706,336096,106274,106284,11,14,0.00890384662511538,0.804,0.0193597399096545,0.944
"DMR_130","chr19",6464009,6464275,266,"*",-1.05096924005895,10.5096924005895,199582,64572,64581,10,11,0.009630857955056,0.804,0.0233052058912424,0.96
"DMR_131","chr7",27183133,27183816,683,"*",-0.848295976098272,11.0278476892775,372815,121414,121426,13,42,0.00762953463106217,0.812,0.019710992574682,0.944
"DMR_132","chr9",72435533,72435964,431,"*",-1.21364205399923,8.49549437799464,414589,132002,132008,7,8,0.00956550862202763,0.812,0.0445682451253482,0.992
"DMR_133","chr6",32847530,32847845,315,"*",-0.992419516936236,10.9166146862986,350444,114198,114208,11,11,0.00962268928842745,0.816,0.0204216665713656,0.944
"DMR_134","chr5",33891893,33892460,567,"*",-1.04480450939827,10.4480450939827,324050,101937,101946,10,14,0.0099494359535693,0.816,0.0237218078892982,0.96
"DMR_135","chr14",21493816,21494269,453,"*",-1.04458722967184,10.4458722967184,120163,38552,38561,10,32,0.0099494359535693,0.816,0.0237218078892982,0.96
"DMR_136","chr1",153599625,153600156,531,"*",-0.924986281252125,11.0998353750255,25261,8717,8728,12,15,0.00893652129162957,0.82,0.019351571243026,0.944
"DMR_137","chr12",79257667,79258438,771,"*",-0.923901865736516,11.0868223888382,98983,32591,32602,12,16,0.00896102729151521,0.82,0.0193679085762831,0.944
"DMR_138","chr12",114845747,114846503,756,"*",-0.837641777520716,10.8893431077693,104143,34380,34392,13,13,0.00789093196317565,0.82,0.0205850399039365,0.944
"DMR_139","chr9",130639739,130640301,562,"*",-1.18161375098837,9.45291000790692,422287,133096,133103,8,8,0.00963902662168454,0.824,0.0325031245149854,0.988
"DMR_140","chr14",37641090,37641984,894,"*",-0.985158716636589,10.8367458830025,122402,39608,39618,11,11,0.00994126728694075,0.828,0.0209199552357069,0.948
"DMR_141","chr6",26183508,26184037,529,"*",-1.10710320301833,9.96392882716497,348212,109231,109239,9,9,0.0107908086163096,0.828,0.0277081172040288,0.972
"DMR_142","chr7",752149,752624,475,"*",-1.16432015711314,9.31456125690512,368137,120289,120296,8,14,0.0106846159501385,0.836,0.0340960145075519,0.988
"DMR_143","chr6",46138530,46139301,771,"*",-0.979581303113944,10.7753943342534,354050,116620,116630,11,12,0.0102271706189399,0.84,0.0212630392341058,0.948
"DMR_144","chr3",160167507,160167977,470,"*",-0.977841335841871,10.7562546942606,295662,94604,94614,11,14,0.0103660379516252,0.84,0.0214264125666767,0.948
"DMR_145","chr6",29974531,29974900,369,"*",-0.802761449240198,10.4358988401226,349169,110316,110328,13,23,0.00862611195974481,0.84,0.0237871572223266,0.96
"DMR_146","chr1",183155116,183155644,528,"*",-1.1834635930147,8.28424515110292,30770,10872,10878,7,10,0.0114197959467076,0.844,0.0479582417761949,0.996
"DMR_147","chr10",100995599,100996347,748,"*",-1.18073450136303,8.26514150954124,56041,17097,17103,7,12,0.0115995066125356,0.844,0.0482278077749369,0.996
"DMR_148","chr8",86350278,86351195,917,"*",-0.902973125059446,10.8356775007133,401814,129335,129346,12,12,0.00981873728751256,0.848,0.0209199552357069,0.948
"DMR_149","chr17",37764118,37764706,588,"*",-0.97299248033039,10.7029172836343,175379,57079,57089,11,12,0.0105947606172245,0.848,0.0218266772314755,0.948
"DMR_150","chr19",38924045,38924436,391,"*",-1.02694172499881,10.2694172499881,206450,68004,68013,10,10,0.0110767119483087,0.848,0.0250614692163798,0.968
"DMR_151","chr17",48049952,48050512,560,"*",-1.02612751575192,10.2612751575192,178782,58858,58867,10,10,0.0111338926147085,0.848,0.0251186498827796,0.968
"DMR_152","chr1",67772896,67773725,829,"*",-1.02553877084218,10.2553877084218,18142,5602,5611,10,10,0.0111665672812227,0.848,0.0251513245492938,0.968
"DMR_153","chr16",1821253,1821767,514,"*",-1.17596203086904,8.23173421608331,150492,48575,48581,7,12,0.0120161086105915,0.848,0.048693421772764,0.996
"DMR_154","chr19",49250080,49250688,608,"*",-1.17313802726811,8.21196619087677,209805,69735,69741,7,8,0.0121713132765339,0.852,0.049036505771163,0.996
"DMR_155","chr19",42070742,42071240,498,"*",-1.17287747730835,8.21014234115844,207480,68589,68595,7,9,0.0121794819431624,0.852,0.0490610117710486,0.996
"DMR_156","chr17",9862752,9863061,309,"*",-1.07117300077948,9.64055700701532,170504,55379,55387,9,12,0.0129718426061314,0.856,0.03056715052402,0.976
"DMR_157","chr1",36038468,36039423,955,"*",-0.95733833071068,10.5307216378175,11610,3344,3354,11,14,0.0113381092804222,0.86,0.023060145892386,0.96
"DMR_158","chr20",42544648,42545022,374,"*",-1.06865130100164,9.61786170901472,254142,82634,82642,9,9,0.0131433846053309,0.864,0.0307631985231051,0.976
"DMR_159","chr3",158449660,158450550,890,"*",-1.13949182800706,9.11593462405649,295448,94534,94541,8,10,0.012187650609791,0.864,0.0364240844966876,0.988
"DMR_160","chr12",103889772,103890311,539,"*",-0.942275446712924,10.3650299138422,101536,33419,33429,11,16,0.0121794819431624,0.872,0.0243181205531821,0.964
"DMR_161","chr14",59931922,59932321,399,"*",-0.999498452860123,9.99498452860123,124601,40477,40486,10,10,0.0129391679396172,0.872,0.0273568645390013,0.972
"DMR_162","chr7",27142200,27142799,599,"*",-0.876403207537222,10.5168384904467,372775,121334,121345,12,23,0.0109051699491092,0.876,0.023239856558214,0.96
"DMR_163","chr1",1181757,1182658,901,"*",-1.11649784328979,8.93198274631828,311,98,105,8,8,0.0139929259346997,0.876,0.0386459618196522,0.988
"DMR_164","chr6",168078772,168079818,1046,"*",-1.11483588960017,8.91868711680137,366813,120042,120049,8,8,0.014131793267385,0.876,0.0388175038188516,0.988
"DMR_165","chr1",114696641,114697113,472,"*",-0.990338832947151,9.90338832947151,22999,7632,7641,10,14,0.0136416732696722,0.88,0.0282635865347699,0.976
"DMR_166","chr19",55549590,55549907,317,"*",1.11356489973798,8.9085191979038,211748,70666,70673,8,9,0.014221648600299,0.88,0.0389155278183942,0.988
"DMR_167","chr12",106976508,106977074,566,"*",-0.868841759599143,10.4261011151897,102144,33594,33605,12,12,0.0112074106143654,0.884,0.0238770125552406,0.96
"DMR_168","chr8",23563925,23564717,792,"*",-0.866619703324284,10.3994364398914,394681,127396,127407,12,16,0.0113299406137936,0.888,0.0240485545544401,0.964
"DMR_169","chr1",79471984,79472558,574,"*",-0.985796725664777,9.85796725664777,19057,5944,5953,10,12,0.0139520826015569,0.888,0.0285985018665403,0.976
"DMR_170","chr19",11529252,11530138,886,"*",-0.984741931697218,9.84741931697218,201223,65381,65390,10,11,0.0140256006012139,0.888,0.0286883571994543,0.976
"DMR_171","chr4",4863874,4864625,751,"*",-0.910205585505559,10.0122614405611,303045,96604,96614,11,16,0.0138458899353858,0.892,0.0271526478732876,0.972
"DMR_172","chr10",77163316,77164227,911,"*",-0.900873961732737,9.90961357906011,52198,16159,16169,11,11,0.0144176965993841,0.9,0.028190068535113,0.972
"DMR_173","chr5",2754753,2755879,1126,"*",-1.10348859414366,8.82790875314925,321115,101634,101641,8,13,0.0151120332628105,0.9,0.0399529484802196,0.988
