"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_29","chr12",322587,323499,912,"*",1.31431537867188,22.343361437422,87146,27924,27940,17,20,0.000601975371032351,0.244,0.00198428918599553,0.484
"DMR_30","chr2",239008705,239009502,797,"*",1.96877629055079,17.7189866149571,245693,80152,80160,9,9,0.000698588702185691,0.244,0.00518739270346396,0.752
"DMR_31","chr4",159131110,159131626,516,"*",2.0454018992849,14.3178132949943,316864,100582,100588,7,10,0.000735747675706206,0.244,0.0125300058711178,0.908
"DMR_32","chr1",92952440,92953279,839,"*",1.54882339479449,20.1347041323283,20401,6403,6415,13,25,0.000691156907481588,0.256,0.00297271788164124,0.58
"DMR_33","chr6",149805995,149806659,664,"*",1.81067448587753,19.9174193446529,363648,119417,119427,11,11,0.000713452291593897,0.264,0.00315108095453971,0.596
"DMR_34","chr6",32026605,32026797,192,"*",2.0439110504712,10.219555252356,350109,113358,113362,5,9,0.000906678953900577,0.276,0.0366164525071159,0.984
"DMR_35","chr6",32904074,32905320,1246,"*",1.63076702364895,19.5692042837874,350457,114237,114248,12,12,0.000899247159196474,0.284,0.0033740347956628,0.628
"DMR_36","chr20",20036632,20037346,714,"*",1.99107789330243,15.9286231464195,250307,81454,81461,8,8,0.000862088185675959,0.284,0.00829388288977905,0.848
"DMR_37","chr7",150548765,150549472,707,"*",1.98895049046813,15.9116039237451,388088,126003,126010,8,8,0.000869519980380062,0.288,0.00836076904211598,0.848
"DMR_38","chr11",64358276,64358619,343,"*",2.02437615913693,10.1218807956847,74023,23506,23510,5,9,0.000995860490349815,0.288,0.0374711088980878,0.984
"DMR_39","chr16",1538347,1538826,479,"*",1.97462943556273,15.7970354845018,150283,48512,48519,8,8,0.000891815364492371,0.292,0.00859115467794318,0.856
"DMR_40","chr1",27709634,27709928,294,"*",-1.76204546994181,19.3825001693599,9484,2519,2529,11,15,0.000899247159196474,0.304,0.00350780710033666,0.644
"DMR_41","chr21",46340351,46341389,1038,"*",1.73866832108382,19.125351531922,264513,85240,85250,11,11,0.00100329228505392,0.328,0.00376791991498027,0.676
"DMR_42","chr17",75314602,75315868,1266,"*",1.27654971322409,17.8716959851373,184391,60683,60696,14,14,0.00156810868256575,0.444,0.00495700706763676,0.736
"DMR_43","chr1",25291385,25292059,674,"*",1.77649382392174,15.9884444152957,8601,2113,2121,9,13,0.00152351791434113,0.444,0.0081601105851052,0.844
"DMR_44","chr17",56296980,56297515,535,"*",1.82023525457269,14.5618820365815,180193,59323,59330,8,18,0.00163499483490268,0.448,0.011749667427187,0.896
"DMR_45","chr10",135202522,135203200,678,"*",1.81377520308652,14.5102016246921,63113,19148,19155,8,8,0.0016721538084232,0.448,0.0119057351159732,0.896
"DMR_46","chr17",43324609,43325323,714,"*",1.83760670003966,12.8632469002776,177460,58248,58254,7,9,0.00173903996076012,0.448,0.0183045103562059,0.96
"DMR_47","chr11",32450000,32450692,692,"*",-1.85775819532712,11.1465491719627,69232,21706,21711,6,11,0.00185794867602577,0.46,0.0289394085777774,0.98
"DMR_48","chr16",66612774,66613407,633,"*",1.42184039230369,17.0620847076443,159996,51802,51813,12,12,0.00208833431185297,0.468,0.00609407165736454,0.788
"DMR_49","chr6",30130819,30131283,464,"*",1.74542298310677,15.7088068479609,349283,110597,110605,9,27,0.00179106252368885,0.472,0.00877694954554575,0.856
"DMR_50","chr1",9884565,9884950,385,"*",1.73725193787328,15.6352674408595,3907,942,950,9,10,0.00185794867602577,0.476,0.00894788082374012,0.86
"DMR_51","chr17",79202120,79202947,827,"*",1.7933470593744,12.5534294156208,186276,61077,61083,7,9,0.00206603892774066,0.476,0.0201178682640071,0.964
"DMR_52","chr12",1609245,1609741,496,"*",1.73372135069432,15.6034921562489,87447,27994,28002,9,10,0.00189510764954629,0.48,0.00901476697607705,0.864
"DMR_53","chr10",468197,468670,473,"*",1.83429898467495,9.17149492337474,41477,13595,13599,5,8,0.00219981123241452,0.48,0.0481357342984757,0.996
"DMR_54","chr22",32026779,32026975,196,"*",1.82434788986399,9.12173944931995,268944,86487,86491,5,8,0.00225926559004734,0.484,0.0487005506959876,0.996
"DMR_55","chr4",24981695,24981984,289,"*",1.78166649458186,12.471665462073,305798,97132,97138,7,11,0.00217751584830221,0.488,0.0205563441515492,0.968
"DMR_56","chr16",71523395,71523560,165,"*",1.81222899858127,9.06114499290637,161526,52726,52730,5,9,0.00238560610001709,0.488,0.0493396850405404,0.996
"DMR_57","chr15",41805868,41806588,720,"*",1.40756350667823,16.8907620801387,137462,44240,44251,12,12,0.00222210661652682,0.492,0.00638391165082456,0.804
"DMR_58","chr16",1821253,1822346,1093,"*",1.39787576474425,16.774509176931,150492,48575,48586,12,12,0.00231871994768017,0.492,0.00659200190253944,0.804
"DMR_59","chr17",80196719,80197757,1038,"*",1.7673960343566,12.3717722404962,186893,61473,61479,7,8,0.00235587892120068,0.5,0.0211657513172856,0.972
"DMR_60","chr20",748992,749620,628,"*",1.67287382929228,15.0558644636305,247622,80548,80556,9,9,0.00238560610001709,0.504,0.0103450582281115,0.876
"DMR_61","chr1",24645793,24646392,599,"*",-1.23515495291336,17.292169340787,8384,2008,2021,14,14,0.00188024406013808,0.508,0.0057596408956799,0.776
"DMR_62","chr17",58499679,58499911,232,"*",1.76148617248866,12.3304032074206,180621,59525,59531,7,8,0.00242276507353761,0.508,0.0213589779795923,0.972
"DMR_63","chr3",160822911,160823781,870,"*",1.22437042693427,17.1411859770797,295742,94639,94652,14,23,0.00197685739129142,0.516,0.00595286755798658,0.784
"DMR_64","chr16",48399731,48399861,130,"*",1.77853574212385,10.6712144527431,157305,51065,51070,6,8,0.00252681019939505,0.52,0.0326330105457167,0.98
"DMR_65","chr4",4859772,4860551,779,"*",-1.04724125912288,16.7558601459661,303041,96572,96587,16,19,0.00188767585484219,0.528,0.00662916087605996,0.804
"DMR_66","chr19",3707944,3708509,565,"*",1.37509372776503,16.5011247331804,198348,64123,64134,12,12,0.00260112814643608,0.532,0.00705277317419384,0.816
"DMR_67","chr6",170535321,170536124,803,"*",1.70734413217876,13.6587530574301,367716,120172,120179,8,8,0.00269774147758942,0.532,0.0148264304346857,0.932
"DMR_68","chr10",81967195,81967666,471,"*",-1.73145552707391,12.1201886895174,53203,16279,16285,7,9,0.00278692301403866,0.532,0.0224514518010954,0.976
"DMR_69","chr6",28226827,28227392,565,"*",-1.28033313999204,16.6443308198965,348678,109509,109521,13,18,0.00208090251714887,0.544,0.00677779677014202,0.808
"DMR_70","chr13",47472050,47472429,379,"*",1.49588337923186,16.4547171715505,113259,36927,36937,11,11,0.00252681019939505,0.544,0.00717911368416359,0.82
"DMR_71","chr16",733709,734817,1108,"*",1.26474622419025,16.4417009144733,149636,48280,48292,13,13,0.00222210661652682,0.556,0.0071939772735718,0.82
"DMR_72","chr22",19710712,19711327,615,"*",1.67132586303043,11.699281041213,265935,85541,85547,7,13,0.00358955684208179,0.564,0.0250377163581233,0.98
"DMR_73","chr12",47219626,47219958,332,"*",-1.50170836391997,15.0170836391997,93429,29883,29892,10,13,0.00303217223927406,0.58,0.0104788305327854,0.88
"DMR_74","chr11",69468789,69469626,837,"*",1.44737934463328,15.9211727909661,76251,24725,24735,11,13,0.00305446762338637,0.588,0.00833104186329957,0.848
"DMR_75","chr10",102279330,102279791,461,"*",-1.4852931903268,14.852931903268,56355,17241,17250,10,14,0.00325512608039716,0.588,0.0108504202679905,0.884
"DMR_76","chr2",127412895,127413530,635,"*",1.6383735932426,13.1069887459408,231155,76288,76295,8,10,0.00361928402089821,0.588,0.017160013971774,0.948
"DMR_77","chr3",49940853,49941613,760,"*",1.24354465474712,16.1660805117125,282458,90653,90665,13,13,0.00245249225235402,0.592,0.00778108905519594,0.84
"DMR_78","chr6",30297174,30297627,453,"*",1.58214080655787,14.2392672590208,349345,110825,110833,9,9,0.00341119376918332,0.6,0.0127975504804655,0.916
"DMR_79","chr15",26109204,26109614,410,"*",1.32600930190245,15.9121116228294,135081,43556,43567,12,29,0.00320310351746843,0.628,0.00836076904211598,0.848
"DMR_80","chr2",33359059,33359597,538,"*",1.45518997038476,14.5518997038476,219020,72886,72895,10,11,0.00374562453086796,0.628,0.0117868264007075,0.896
"DMR_81","chr3",23851254,23851961,707,"*",1.45371792712251,14.5371792712251,278193,88897,88906,10,12,0.00377535170968437,0.628,0.011823985374228,0.896
"DMR_82","chr12",110252596,110253030,434,"*",1.6051142643057,12.8409141144456,102923,33884,33891,8,10,0.00413950965018542,0.628,0.0184011236873593,0.96
"DMR_83","chr6",35108605,35109298,693,"*",1.60440459265404,12.8352367412323,351270,115755,115762,8,12,0.00415437323959363,0.628,0.0184382826608798,0.96
"DMR_84","chr20",19866974,19867423,449,"*",1.64324028119645,9.8594416871787,250255,81415,81420,6,9,0.0048083711735547,0.632,0.0400871006339321,0.984
"DMR_85","chr8",107459734,107460154,420,"*",1.60942122643023,11.2659485850116,404406,130077,130083,7,8,0.00471175784240136,0.64,0.0281219111603261,0.98
"DMR_86","chr3",195489708,195490309,601,"*",1.58333649926936,12.6666919941549,300523,95796,95803,8,8,0.0045631219483193,0.644,0.0194267113565255,0.964
"DMR_87","chr6",170580947,170581890,943,"*",1.60500008792222,11.2350006154555,367746,120191,120197,7,11,0.0048158029682588,0.648,0.0283151378226328,0.98
"DMR_88","chr1",231155818,231156359,541,"*",1.63470551207222,9.80823307243334,38547,12937,12942,6,12,0.00500159783586138,0.652,0.0406444852367398,0.988
"DMR_89","chr22",32058500,32058810,310,"*",1.62253335806528,9.73520014839166,268961,86497,86502,6,11,0.00525427885580089,0.656,0.0414842780383035,0.988
"DMR_90","chr4",1294432,1295078,646,"*",1.53688389488324,12.2950711590659,301718,96273,96280,8,8,0.00567045935923066,0.676,0.0215670682313072,0.972
"DMR_91","chr21",46875142,46875500,358,"*",1.53265877052603,12.2612701642082,264764,85261,85268,8,8,0.0057745044850881,0.68,0.0217379995095015,0.972
"DMR_92","chr9",91605494,91605999,505,"*",-1.56853812184782,10.9797668529348,416180,132229,132235,7,12,0.00578193627979221,0.684,0.0301879500880668,0.98
"DMR_93","chr7",150147536,150148073,537,"*",1.40945459143519,14.0945459143519,387999,125970,125979,10,10,0.00444421323305365,0.688,0.0132880489309363,0.92
"DMR_94","chr9",130524573,130525059,486,"*",1.50697830810922,13.5628047729829,422225,133048,133056,9,9,0.00475634861062598,0.688,0.0152203155540031,0.932
"DMR_95","chr1",45272979,45273545,566,"*",1.56098038722451,10.9268627105716,14270,4343,4349,7,8,0.00603461729973171,0.688,0.0305595398232719,0.98
"DMR_96","chr5",158636982,158637684,702,"*",1.55292086226275,10.8704460358392,339215,107227,107233,7,14,0.00622784396203839,0.688,0.0309831521214058,0.98
"DMR_97","chr6",32049053,32049622,569,"*",1.4910942665243,13.4198483987187,350134,113414,113422,9,14,0.005046188604086,0.696,0.0157702683621068,0.94
"DMR_98","chr15",80189694,80190137,443,"*",1.60192392382809,9.61154354296854,145062,47004,47009,6,11,0.00583395884272093,0.696,0.0429111826214913,0.988
"DMR_99","chr4",3370988,3371566,578,"*",1.5436974204147,10.8058819429029,302615,96466,96472,7,15,0.00645822959786559,0.7,0.031429059803652,0.98
"DMR_100","chr1",153362927,153364020,1093,"*",1.4688370500896,13.2195334508064,25185,8693,8701,9,9,0.00562586859100604,0.716,0.0166769473160073,0.944
"DMR_101","chr22",38092643,38093207,564,"*",-1.25553589326339,15.0664307191607,270289,86814,86825,12,12,0.00420639580252235,0.72,0.0102930356651828,0.876
"DMR_102","chr14",50864205,50864415,210,"*",1.50981508836057,12.0785207068846,123044,39954,39961,8,11,0.00633932088259994,0.72,0.0226967010263308,0.976
"DMR_103","chr19",37096010,37096816,806,"*",1.12894592984167,14.6762970879418,206061,67687,67699,13,19,0.00387939683554181,0.728,0.01139294128139,0.888
"DMR_104","chr1",180922629,180923847,1218,"*",1.49945054532574,11.9956043626059,30331,10771,10778,8,10,0.00665888805487637,0.728,0.0231574722979852,0.98
"DMR_105","chr6",32118204,32118457,253,"*",-1.12303109447754,14.5994042282081,350185,113668,113680,13,13,0.00393141939847054,0.732,0.0116158951225131,0.892
"DMR_106","chr19",7766717,7767584,867,"*",1.48493416050043,11.8794732840035,199981,64747,64754,8,8,0.00712709112123487,0.732,0.0239824015101407,0.98
"DMR_107","chr8",11058690,11059303,613,"*",-1.11593907067879,14.5072079188243,392636,126829,126841,13,17,0.00405775990844029,0.736,0.0119205987053814,0.896
"DMR_108","chr2",27529788,27530670,882,"*",-1.53244712001069,9.19468272006413,217989,72457,72462,6,20,0.00813038340628879,0.736,0.0478384625103116,0.996
"DMR_109","chr12",7055452,7056008,556,"*",1.44707611692089,13.023685052288,89144,28633,28641,9,12,0.00605691268384402,0.74,0.0175984898593161,0.956
"DMR_110","chr2",37899754,37900205,451,"*",1.50902107975355,10.5631475582748,219484,73009,73015,7,13,0.00755813521407285,0.744,0.0334653715525762,0.98
"DMR_111","chr20",62168463,62168955,492,"*",1.43660945472029,12.9294850924826,259445,83986,83994,9,11,0.00622041216733429,0.748,0.0179329206210008,0.96
"DMR_112","chr1",111742914,111743330,416,"*",1.51915978708611,9.11495872251663,22428,7322,7327,6,9,0.00867290441968831,0.756,0.0487600050536204,0.996
"DMR_113","chr1",203734167,203734559,392,"*",1.49181179666712,10.4426825766698,33274,11522,11528,7,9,0.00819726955862571,0.76,0.0345875725528958,0.98
"DMR_114","chr5",126408756,126409372,616,"*",1.31113930775141,14.4225323852655,333324,104886,104896,11,13,0.00543264192869936,0.764,0.0121732797253209,0.9
"DMR_115","chr6",32076079,32076417,338,"*",1.47912110001298,10.3538477000909,350163,113530,113536,7,8,0.00876208595613755,0.764,0.0353010248444897,0.98
"DMR_116","chr5",150284416,150284927,511,"*",-1.30648441624522,14.3713285786974,338039,106898,106908,11,13,0.0055143916704445,0.768,0.0123590745929234,0.908
"DMR_117","chr2",202483740,202484029,289,"*",-1.50979717617734,9.05878305706403,239345,78750,78755,6,11,0.00905192594959757,0.768,0.049376844014061,0.996
"DMR_118","chr21",43823749,43824262,513,"*",1.4245725469523,12.8211529225707,263428,84987,84995,9,10,0.00662172908135586,0.772,0.018527464197329,0.96
"DMR_119","chr11",62389744,62389892,148,"*",1.50615718616783,9.03694311700699,73347,23031,23036,6,11,0.00925258440660835,0.776,0.0496443886234087,0.996
"DMR_120","chr19",58220295,58220955,660,"*",-1.29524809795553,14.2477290775109,212491,71227,71237,11,12,0.00571505012745528,0.78,0.012760391506945,0.912
"DMR_121","chr3",149530133,149530486,353,"*",1.31703031709833,13.1703031709833,294261,94171,94180,10,12,0.00680009215425433,0.788,0.0168850375677222,0.948
"DMR_122","chr2",84517321,84517950,629,"*",1.39072300482557,12.5165070434301,225834,74960,74968,9,9,0.00772163469756311,0.788,0.0203110949263138,0.964
"DMR_123","chr22",24890690,24890936,246,"*",-1.43306355044691,11.4645084035753,267203,85964,85971,8,16,0.00883640390317858,0.788,0.0265612342724645,0.98
"DMR_124","chr2",157291262,157292411,1149,"*",1.30565521192621,13.0565521192621,234235,76890,76899,10,10,0.00717168188945949,0.804,0.0174498539652341,0.952
"DMR_125","chr16",89006020,89006455,435,"*",1.37382058974056,12.364385307665,166132,53574,53582,9,9,0.00833104186329957,0.808,0.0212103420855102,0.972
"DMR_126","chr10",134150119,134150760,641,"*",1.23801324168161,13.6181456584977,62380,18950,18960,11,11,0.00713452291593897,0.82,0.0149676345340636,0.932
"DMR_127","chr17",9862752,9863081,329,"*",-1.26892885613808,12.6892885613808,170504,55379,55388,10,12,0.00830131468448316,0.832,0.0192855072571475,0.964
"DMR_128","chr11",66314152,66314378,226,"*",-1.33891928680751,12.0502735812676,75038,24196,24204,9,19,0.00969849208885454,0.832,0.0228750640992293,0.976
"DMR_129","chr3",49314539,49315017,478,"*",1.25308945488265,12.5308945488265,282247,90519,90528,10,13,0.0088809946714032,0.84,0.0202442087739768,0.964
"DMR_130","chr16",8806359,8806756,397,"*",-1.33518392143616,12.0166552929254,152400,49355,49363,9,15,0.00987685516175301,0.84,0.0230534271721278,0.98
"DMR_131","chr6",31590513,31590870,357,"*",1.20284788921252,13.2313267813378,349844,112151,112161,11,11,0.00823442853214623,0.844,0.0166174929583745,0.944
"DMR_132","chr14",59931922,59932273,351,"*",1.37404193814513,10.992335505161,124601,40477,40484,8,10,0.0116976448642583,0.844,0.0301136321410257,0.98
"DMR_133","chr12",53297213,53298027,814,"*",1.37103646819378,10.9682917455502,95244,30741,30748,8,8,0.0118685761424526,0.844,0.030277131624516,0.98
"DMR_134","chr9",139891058,139891371,313,"*",1.39502415941696,9.76516911591874,425946,133548,133554,7,8,0.012975913553364,0.844,0.0411424154819147,0.988
"DMR_135","chr12",14926744,14927132,388,"*",-1.39499234481471,9.764946413703,90508,29032,29038,7,17,0.012975913553364,0.844,0.0411498472766188,0.988
"DMR_136","chr18",13610941,13611489,548,"*",1.19188429475741,13.1107272423315,189393,62158,62168,11,14,0.00855399570442266,0.848,0.0171525821770699,0.948
"DMR_137","chr11",32452365,32452839,474,"*",-1.36219364294575,10.897549143566,69234,21715,21722,8,11,0.0123739381823317,0.852,0.0307973572538032,0.98
"DMR_138","chr10",43892790,43893073,283,"*",1.23059929081372,12.3059929081372,47816,14872,14881,10,10,0.00980253721471198,0.86,0.0215076138736744,0.972
"DMR_139","chr3",181428242,181428563,321,"*",-1.21671063278815,12.1671063278815,297577,95080,95089,10,14,0.0103227628439992,0.864,0.0221764753970436,0.976
"DMR_140","chr10",99080318,99081016,698,"*",1.37828490485082,9.64799433395576,55646,16939,16945,7,9,0.0140312284013466,0.868,0.0425024339127656,0.988
"DMR_141","chr15",91415812,91416118,306,"*",1.3696712857027,9.58769899991892,147181,47650,47656,7,8,0.0146554991564913,0.876,0.0432233179990636,0.988
"DMR_142","chr11",2291652,2292477,825,"*",1.14346981781805,12.5781679959986,64405,19794,19804,11,39,0.0100254910558351,0.88,0.0199618005752209,0.964
"DMR_143","chr1",205818668,205819609,941,"*",1.09510452007341,13.1412542408809,34038,11715,11726,12,13,0.00763988495581798,0.884,0.0170039462829879,0.948
"DMR_144","chr22",26137524,26138429,905,"*",1.138806794836,12.526874743196,267486,86048,86058,11,11,0.0101741269499171,0.888,0.0202665041580891,0.964
"DMR_145","chr13",80054976,80055241,265,"*",1.26609308140584,11.3948377326525,115475,37583,37591,9,9,0.0130353679109968,0.888,0.0270963234911599,0.98
"DMR_146","chr6",30859977,30860529,552,"*",1.12628928528392,12.3891821381231,349577,111627,111637,11,14,0.010597739248051,0.892,0.0210617061914282,0.972
"DMR_147","chr3",179754239,179755086,847,"*",1.25692317346478,11.312308561183,297462,95019,95027,9,11,0.0135704571296922,0.892,0.027750321425121,0.98
"DMR_148","chr6",30079139,30079280,141,"*",-1.34400446746707,9.40803127226947,349243,110518,110524,7,13,0.0164465616801801,0.892,0.0454305610261822,0.992
"DMR_149","chr11",72928926,72929173,247,"*",1.34120362079675,9.38842534557722,77418,24952,24958,7,14,0.0166695155213032,0.896,0.0456163558937848,0.992
"DMR_150","chr4",6695203,6695698,495,"*",1.29506139027974,10.3604911222379,303498,96706,96713,8,9,0.0163573801437309,0.9,0.0352564340762651,0.98
"DMR_151","chr21",43809237,43809848,611,"*",1.29339169504238,10.3471335603391,263421,84978,84985,8,8,0.0164614252695884,0.9,0.0353679109968266,0.98
"DMR_152","chr1",94057247,94057789,542,"*",1.28941795760614,10.3153436608491,20550,6489,6496,8,8,0.0168330150047935,0.9,0.0357246371426236,0.98
"DMR_153","chr22",21986960,21987190,230,"*",1.28888437683574,10.3110750146859,266464,85736,85743,8,8,0.0168478785942017,0.9,0.0357766597055523,0.98
"DMR_154","chr3",171528573,171529090,517,"*",1.33453319334872,9.34173235344102,296588,94870,94876,7,8,0.0171748775611823,0.9,0.0461068543442556,0.992
"DMR_155","chr22",45809396,45810043,647,"*",1.04853866439747,12.5824639727696,272903,87681,87692,12,15,0.00878438134024986,0.912,0.0199395051911086,0.964
"DMR_156","chr12",131437802,131438788,986,"*",1.04561661467282,12.5473993760739,107948,35407,35418,12,12,0.0088809946714032,0.912,0.0201401636481194,0.964
"DMR_157","chr11",66103334,66104159,825,"*",1.13478190244928,11.3478190244928,74950,24130,24139,10,10,0.0140386601960507,0.912,0.0274456178422527,0.98
"DMR_158","chr14",105714589,105715025,436,"*",1.22699154654347,11.0429239188912,134233,43338,43346,9,18,0.0151237022228498,0.916,0.0297197470217083,0.98
"DMR_159","chr10",103985730,103986128,398,"*",1.22580401527665,11.0322361374898,56916,17534,17542,9,11,0.0152277473487072,0.916,0.0298163603528616,0.98
"DMR_160","chr19",11689649,11689997,348,"*",1.27389317808918,10.1911454247135,201297,65456,65463,8,11,0.0179254888262967,0.916,0.0368319745535349,0.984
"DMR_161","chr16",69141250,69141478,228,"*",-1.32470361748744,9.27292532241209,160947,52463,52469,7,12,0.017880898058072,0.916,0.046931783556411,0.996
"DMR_162","chr6",136872051,136872552,501,"*",1.2724558400028,10.1796467200224,361882,119005,119012,8,14,0.0181112836938992,0.92,0.0369285878846883,0.984
"DMR_163","chr8",87081654,87082065,411,"*",-1.26779604370337,10.142368349627,401868,129347,129354,8,8,0.0184977370185126,0.92,0.0372332914675565,0.984
"DMR_164","chr10",71892694,71893159,465,"*",1.12018561470197,11.2018561470197,50781,15733,15742,10,15,0.0147892714611652,0.924,0.0285603870478682,0.98
"DMR_165","chr1",247171430,247171886,456,"*",1.25585596490427,10.0468477192342,41044,13440,13447,8,10,0.0194415749459337,0.924,0.0382886063155391,0.984
"DMR_166","chr1",6526049,6526469,420,"*",1.3083817094089,9.15867196586228,2665,722,728,7,9,0.0192334846942188,0.924,0.0482769383978537,0.996
"DMR_167","chr19",10213271,10213961,690,"*",1.25357282571359,10.0285826057088,200610,65076,65083,8,8,0.0196125062241281,0.928,0.0384818329778458,0.984
"DMR_168","chr10",72362292,72362730,438,"*",1.2960006524524,9.07200456716679,50958,15791,15797,7,9,0.0202219133898645,0.928,0.0492207763252748,0.996
"DMR_169","chr6",106546323,106546824,501,"*",1.29360562277722,9.05523935944051,358290,117967,117973,7,14,0.020400276462763,0.928,0.0494214347822856,0.996
"DMR_170","chr13",110802517,110802753,236,"*",1.28979103351392,9.02853723459745,118148,38050,38056,7,8,0.0208015933767846,0.928,0.0497855927227866,0.996
"DMR_171","chr15",49338887,49339156,269,"*",1.28814249179338,9.01699744255368,138698,44911,44917,7,14,0.020979956449683,0.928,0.049956524000981,0.996
"DMR_172","chr7",142494148,142494595,447,"*",-1.18600849415902,10.6740764474311,387140,125724,125732,9,19,0.0176876713957654,0.932,0.0326107151616044,0.98
"DMR_173","chr13",114889950,114890805,855,"*",1.23626042950105,9.89008343600837,119827,38363,38370,8,8,0.020979956449683,0.932,0.0398195560245844,0.984
"DMR_174","chr22",31002739,31003227,488,"*",1.04966463568532,11.5463109925385,268624,86358,86368,11,15,0.0133475032885692,0.936,0.0261153265902183,0.98
"DMR_175","chr1",11795746,11796172,426,"*",1.04946505940647,11.5441156534712,4610,1166,1176,11,13,0.0133475032885692,0.936,0.0261301901796265,0.98
