"","seqnames","start","end","width","strand","value","area","cluster","indexStart","indexEnd","L","clusterL","p.value","fwer","p.valueArea","fwerArea"
"DMR_39","chr2",201450323,201451303,980,"*",-2.21653378351558,31.0314729692181,239122,78597,78610,14,14,1.73166170256979e-05,0.008,0.00072729791507931,0.212
"DMR_40","chr19",41882069,41882741,672,"*",-2.37464354270298,30.8703660551387,207428,68543,68555,13,13,2.59749255385468e-05,0.008,0.000744614532105008,0.212
"DMR_41","chr3",128712555,128713440,885,"*",-2.87815582096826,28.7815582096826,291539,93167,93176,10,14,1.73166170256979e-05,0.008,0.00105631363856757,0.248
"DMR_42","chr19",13135318,13135808,490,"*",-2.80137740469466,28.0137740469466,201718,65895,65904,10,10,1.73166170256979e-05,0.008,0.0012381381173374,0.268
"DMR_43","chr22",23487104,23487588,484,"*",-3.03202524806917,24.2562019845534,266836,85834,85841,8,10,1.73166170256979e-05,0.008,0.00232908498995636,0.372
"DMR_44","chr9",114287214,114287528,314,"*",-3.07993969371355,18.4796381622813,419311,132646,132651,6,8,1.73166170256979e-05,0.008,0.00768857795940985,0.66
"DMR_45","chr6",33160262,33161849,1587,"*",-1.83451051555139,51.3662944354389,350575,114606,114633,28,34,2.59749255385468e-05,0.012,0.000112558010667036,0.052
"DMR_46","chr6",30038929,30039801,872,"*",-1.87516476781023,39.3784601240148,349220,110406,110426,21,28,3.46332340513957e-05,0.012,0.000216457712821223,0.084
"DMR_47","chr15",75639113,75640148,1035,"*",-2.01296939686968,30.1945409530453,144070,46644,46658,15,15,2.59749255385468e-05,0.012,0.000796564383182102,0.22
"DMR_48","chr11",2889602,2890725,1123,"*",-1.61555632256788,48.4666896770363,64689,20064,20093,30,30,3.46332340513957e-05,0.016,0.000147191244718432,0.068
"DMR_49","chr6",29974531,29975427,896,"*",-1.81293057363295,39.884472619925,349169,110316,110337,22,23,5.19498510770936e-05,0.016,0.000216457712821223,0.084
"DMR_50","chr8",86350278,86351195,917,"*",-2.54651036093159,30.5581243311791,401814,129335,129346,12,12,4.32915425642446e-05,0.016,0.000770589457643555,0.216
"DMR_51","chr6",33084479,33085063,584,"*",-1.98606051915972,29.7909077873958,350528,114480,114494,15,15,3.46332340513957e-05,0.016,0.000848514234259195,0.22
"DMR_52","chr19",7459697,7460327,630,"*",-2.92642974525149,26.3378677072634,199823,64667,64675,9,9,3.46332340513957e-05,0.016,0.00167105354297984,0.304
"DMR_53","chr11",2160540,2161894,1354,"*",-1.46906637093304,47.0101238698573,64333,19712,19743,32,32,4.32915425642446e-05,0.02,0.000155849553231281,0.068
"DMR_54","chr10",135049991,135051313,1322,"*",-1.528461239512,45.8538371853601,63005,19040,19069,30,31,4.32915425642446e-05,0.02,0.000173166170256979,0.068
"DMR_55","chr17",48545805,48546620,815,"*",-2.40262138152341,28.8314565782809,179016,58964,58975,12,14,6.92664681027914e-05,0.02,0.00105631363856757,0.248
"DMR_56","chr16",69140794,69141478,684,"*",-2.60334246814581,28.6367671496039,160947,52459,52469,11,12,5.19498510770936e-05,0.02,0.00108228856410612,0.256
"DMR_57","chr11",32451777,32452839,1062,"*",-2.40734500782163,26.480795086038,69234,21712,21722,11,11,7.79247766156404e-05,0.02,0.00163642030892845,0.3
"DMR_58","chr7",752149,752800,651,"*",-2.38490751969466,26.2339827166413,368137,120289,120299,11,14,8.65830851284893e-05,0.02,0.00170568677703124,0.304
"DMR_59","chr20",327377,328035,658,"*",-2.87589604939916,17.2553762963949,247469,80508,80513,6,9,4.32915425642446e-05,0.02,0.0102514372792131,0.724
"DMR_60","chr18",74961138,74962369,1231,"*",-1.5605767827656,39.0144195691399,195408,63448,63472,25,31,6.92664681027914e-05,0.024,0.000225116021334072,0.088
"DMR_61","chr7",121943705,121946213,2508,"*",-1.64640950845629,37.8674186944947,384023,124833,124855,23,23,6.92664681027914e-05,0.024,0.000251090946872619,0.1
"DMR_62","chr12",54393100,54394212,1112,"*",-1.75534977295351,33.3516456861166,95643,31018,31036,19,23,6.92664681027914e-05,0.024,0.000502181893745238,0.172
"DMR_63","chr2",160918519,160919532,1013,"*",-2.35323624662795,28.2388349595354,234687,76975,76986,12,13,8.65830851284893e-05,0.024,0.00116887164923461,0.268
"DMR_64","chr11",86085366,86086101,735,"*",-2.57181035310705,25.7181035310705,79479,25608,25617,10,10,6.06081595899425e-05,0.024,0.00181824478769828,0.32
"DMR_65","chr5",16180033,16180419,386,"*",-2.5304336507678,25.304336507678,322933,101789,101798,10,10,6.92664681027914e-05,0.024,0.00193080279836531,0.328
"DMR_66","chr1",155290446,155291297,851,"*",-2.51678519135283,25.1678519135283,25896,9183,9192,10,12,6.92664681027914e-05,0.024,0.00196543603241671,0.332
"DMR_67","chr15",90455635,90456387,752,"*",-2.43704934430719,24.3704934430719,146873,47544,47553,10,15,9.52413936413382e-05,0.028,0.00225116021334072,0.36
"DMR_68","chr3",40428330,40428986,656,"*",-2.39479136302926,23.9479136302926,280189,89473,89482,10,11,0.000112558010667036,0.028,0.00246761792616194,0.388
"DMR_69","chr5",131592959,131593413,454,"*",-2.72976411638548,21.8381129310838,333782,105099,105106,8,8,7.79247766156404e-05,0.028,0.00373173096903789,0.48
"DMR_70","chr3",129147230,129147846,616,"*",-2.72678119051782,21.8142495241426,291682,93242,93249,8,8,7.79247766156404e-05,0.028,0.00377502251160213,0.484
"DMR_71","chr22",51066142,51066517,375,"*",-2.83463613417784,11.3385445367114,274776,87991,87994,4,11,6.06081595899425e-05,0.028,0.0443132229687608,0.968
"DMR_72","chr16",51183988,51185772,1784,"*",-1.44181045893173,41.8125033090202,157956,51159,51187,29,29,6.92664681027914e-05,0.032,0.000199141095795525,0.08
"DMR_73","chr5",141030607,141031380,773,"*",-1.91867285889637,28.7800928834456,336236,106397,106411,15,15,8.65830851284893e-05,0.032,0.00105631363856757,0.248
"DMR_74","chr1",32827150,32828191,1041,"*",-2.32748230890581,27.9297877068697,10896,3054,3065,12,12,0.000103899702154187,0.032,0.00127277135138879,0.272
"DMR_75","chr19",8372814,8373608,794,"*",-2.27211032298457,27.2653238758148,200208,64840,64851,12,12,0.000103899702154187,0.032,0.00139398767056868,0.276
"DMR_76","chr20",3051954,3052483,529,"*",-2.34092907772283,25.7502198549511,248202,80812,80822,11,11,0.000112558010667036,0.032,0.00181824478769828,0.32
"DMR_77","chr3",49459304,49460177,873,"*",-2.25528357635294,24.8081193398823,282295,90564,90574,11,12,0.000121216319179885,0.032,0.00213860220267369,0.348
"DMR_78","chr19",19280969,19281474,505,"*",-2.7064191174179,21.6513529393432,203839,66892,66899,8,8,9.52413936413382e-05,0.032,0.00386160559673062,0.492
"DMR_79","chr3",46735315,46735454,139,"*",-2.74444340664812,16.4666604398887,281480,89963,89968,6,10,7.79247766156404e-05,0.032,0.0121302902265014,0.776
"DMR_80","chr20",36148457,36149750,1293,"*",-1.27260963418212,44.5413371963741,253121,82277,82311,35,41,7.79247766156404e-05,0.036,0.000173166170256979,0.068
"DMR_81","chr6",30881112,30882094,982,"*",-1.38489130923899,38.7769566586917,349595,111678,111705,28,46,7.79247766156404e-05,0.036,0.000225116021334072,0.088
"DMR_82","chr4",166793622,166796212,2590,"*",-1.49986902831141,35.9968566794738,317367,100741,100764,24,24,9.52413936413382e-05,0.036,0.000329015723488259,0.124
"DMR_83","chr13",37004536,37005452,916,"*",-1.81915418604555,30.9256211627743,111725,36501,36517,17,24,0.000103899702154187,0.036,0.000735956223592159,0.212
"DMR_84","chr8",11057947,11059415,1468,"*",-1.80148614564056,30.6252644758895,392636,126826,126842,17,17,0.000103899702154187,0.036,0.000770589457643555,0.216
"DMR_85","chr11",504301,504937,636,"*",-2.65884280451559,21.2707424361247,63386,19272,19279,8,8,0.000121216319179885,0.04,0.00408672161806469,0.5
"DMR_86","chr12",65671664,65672174,510,"*",-2.66044234854266,13.3022117427133,97535,32164,32168,5,14,0.000129874627692734,0.04,0.0265896654429591,0.932
"DMR_87","chr7",95025407,95026248,841,"*",-1.70491893884613,30.6885408992304,380441,123571,123588,18,24,0.000112558010667036,0.044,0.000761931149130706,0.216
"DMR_88","chr8",23563572,23564901,1329,"*",-1.86920212435802,28.0380318653703,394681,127394,127408,15,16,0.000138532936205583,0.044,0.0012381381173374,0.268
"DMR_89","chr3",158449660,158450590,930,"*",-2.6196439376963,23.5767954392667,295448,94534,94542,9,10,0.000129874627692734,0.044,0.00271005056452171,0.4
"DMR_90","chr18",52626146,52626848,702,"*",-2.32247082946626,23.2247082946626,192723,63072,63081,10,14,0.00016450786174413,0.044,0.00291784996883009,0.428
"DMR_91","chr10",43892790,43893073,283,"*",-2.31695425352151,23.1695425352151,47816,14872,14881,10,10,0.00016450786174413,0.044,0.00296114151139433,0.428
"DMR_92","chr2",74726478,74727010,532,"*",-2.27307776170206,22.7307776170206,225259,74728,74737,10,10,0.00016450786174413,0.044,0.00319491584124126,0.44
"DMR_93","chr2",66667433,66668012,579,"*",-2.61824011877068,20.9459209501654,223592,74056,74063,8,8,0.000147191244718432,0.044,0.0044243956500658,0.516
"DMR_94","chr11",64814948,64815744,796,"*",-2.62835526076921,15.7701315646152,74277,23650,23655,6,10,0.000147191244718432,0.044,0.0145546166100991,0.824
"DMR_95","chr17",30814514,30814874,360,"*",-2.61544555474892,15.6926733284935,173927,56570,56575,6,8,0.000155849553231281,0.044,0.0148143658654845,0.832
"DMR_96","chr18",35145983,35147532,1549,"*",-1.37346950507535,35.710207131959,191151,62698,62723,26,27,0.000112558010667036,0.048,0.000346332340513957,0.132
"DMR_97","chr2",63275509,63276966,1457,"*",-1.59553188022709,30.3151057243148,222998,73865,73883,19,31,0.000138532936205583,0.048,0.000796564383182102,0.22
"DMR_98","chr12",58013109,58013687,578,"*",-1.68151275835124,30.2672296503224,96766,31842,31859,18,21,0.000121216319179885,0.048,0.000796564383182102,0.22
"DMR_99","chr7",19812327,19813525,1198,"*",-1.67691200342069,30.1844160615724,371693,121050,121067,18,18,0.000129874627692734,0.048,0.000796564383182102,0.22
"DMR_100","chr7",27142200,27143403,1203,"*",-1.66845063574988,30.0321114434979,372775,121334,121351,18,23,0.000129874627692734,0.048,0.000796564383182102,0.22
"DMR_101","chr19",42070487,42071240,753,"*",-2.57604815705978,20.6083852564783,207480,68588,68595,8,9,0.000155849553231281,0.048,0.00490926092678534,0.544
"DMR_102","chr11",128554586,128555749,1163,"*",-2.55897375144098,20.4717900115278,85789,27659,27666,8,8,0.000155849553231281,0.048,0.00503913555447808,0.548
"DMR_103","chr6",10521142,10521715,573,"*",-2.58952658058251,18.1266860640776,345535,108680,108686,7,9,0.00016450786174413,0.048,0.00832063448084782,0.668
"DMR_104","chr7",28996196,28998595,2399,"*",-1.49146851393064,34.3037758204047,373212,121674,121696,23,24,0.000129874627692734,0.052,0.000441573734155295,0.156
"DMR_105","chr17",37856147,37857070,923,"*",-2.21061525964679,24.3167678561147,175437,57149,57159,11,11,0.000199141095795525,0.052,0.00230311006441782,0.372
"DMR_106","chr4",123747447,123748049,602,"*",-2.23783419897936,22.3783419897935,313827,99685,99694,10,10,0.000190482787282676,0.052,0.00336808201149823,0.456
"DMR_107","chr16",8768031,8768700,669,"*",-2.51536136322354,22.6382522690119,152391,49346,49354,9,9,0.00016450786174413,0.056,0.00321223245826695,0.44
"DMR_108","chr7",27281216,27282987,1771,"*",-1.2904720892345,34.8427464093316,372908,121609,121635,27,29,0.000138532936205583,0.06,0.000389623883078202,0.148
"DMR_109","chr10",134600295,134600998,703,"*",-1.70140652617625,28.9239109449963,62660,18979,18995,17,17,0.000173166170256979,0.06,0.00103033871302902,0.244
"DMR_110","chr17",4802266,4803053,787,"*",-2.18721873676522,24.0594061044174,168831,54355,54365,11,11,0.000216457712821223,0.06,0.0023896931495463,0.38
"DMR_111","chr1",76540110,76540641,531,"*",-2.16764903160536,23.8441393476589,18753,5843,5853,11,11,0.000225116021334072,0.06,0.00251956777723904,0.392
"DMR_112","chr6",29521013,29521803,790,"*",-1.26381018553647,39.1781157516307,349001,110066,110096,31,34,0.000147191244718432,0.064,0.000216457712821223,0.084
"DMR_113","chr11",44330903,44332849,1946,"*",-1.12966145144321,38.4084893490692,70538,22105,22138,34,46,0.000138532936205583,0.064,0.000233774329846921,0.092
"DMR_114","chr4",154710224,154711675,1451,"*",-1.25220911393324,37.5662734179972,316519,100391,100420,30,34,0.000147191244718432,0.064,0.000277065872411166,0.112
"DMR_115","chr6",26188847,26189597,750,"*",-2.41837525075031,21.7653772567528,348213,109240,109248,9,9,0.000216457712821223,0.064,0.00382697236267923,0.492
"DMR_116","chr17",37123638,37123949,311,"*",-2.41435487558002,21.7291938802202,175211,57014,57022,9,10,0.000225116021334072,0.064,0.00385294728821777,0.492
"DMR_117","chr7",8302094,8302424,330,"*",-2.4789722379692,19.8317779037536,370880,120813,120820,8,8,0.000216457712821223,0.064,0.00553265913971047,0.56
"DMR_118","chr7",42267200,42267747,547,"*",-2.47285043230563,19.782803458445,375221,122079,122086,8,8,0.000216457712821223,0.064,0.00561924222483896,0.56
"DMR_119","chr3",188664990,188665466,476,"*",-2.47769634335613,17.3438744034929,299273,95584,95590,7,11,0.000225116021334072,0.064,0.0101215626515204,0.716
"DMR_120","chr17",26903872,26904150,278,"*",-2.46727981938639,17.2709587357047,173063,56148,56154,7,8,0.000233774329846921,0.064,0.0102168040451617,0.724
"DMR_121","chr11",2291652,2292914,1262,"*",-1.28556317881272,33.4246426491307,64405,19794,19819,26,39,0.00016450786174413,0.068,0.000493523585232389,0.172
"DMR_122","chr5",115296978,115299088,2110,"*",-1.56154676393773,29.6693885148168,332193,104565,104583,19,19,0.000181824478769828,0.068,0.000874489159797742,0.224
"DMR_123","chr17",48636344,48637649,1305,"*",-1.67043510446208,28.3973967758554,179079,59003,59019,17,29,0.000207799404308374,0.068,0.00114289672369606,0.26
"DMR_124","chr17",75084517,75085390,873,"*",-1.69926755177482,27.188280828397,184287,60648,60663,16,16,0.000216457712821223,0.068,0.00141130428759438,0.28
"DMR_125","chr4",53617076,53618211,1135,"*",-1.75456570997296,26.3184856495944,308012,97794,97808,15,15,0.000259749255385468,0.072,0.00167105354297984,0.304
"DMR_126","chr2",27529325,27530884,1559,"*",-2.18016762799812,21.8016762799812,217989,72455,72464,10,20,0.000285724180924015,0.072,0.00380099743714068,0.488
"DMR_127","chr5",74162458,74162924,466,"*",-2.17391356400271,21.7391356400272,328279,103348,103357,10,10,0.000294382489436864,0.072,0.00385294728821777,0.492
"DMR_128","chr19",10541207,10541704,497,"*",-2.44997498916036,19.5997999132828,200795,65192,65199,8,8,0.000233774329846921,0.072,0.00585301655468588,0.568
"DMR_129","chr9",72435533,72436057,524,"*",-2.44818680072413,19.585494405793,414589,132002,132009,8,8,0.000233774329846921,0.072,0.00587899148022442,0.572
"DMR_130","chr5",134871462,134872957,1495,"*",-1.38794869929144,31.9228200837031,334725,105494,105516,23,23,0.000207799404308374,0.076,0.000588764978873727,0.188
"DMR_131","chr6",33244752,33245638,886,"*",-1.31446674978432,31.5472019948236,350627,114900,114923,24,48,0.000190482787282676,0.076,0.000684006372515065,0.208
"DMR_132","chr2",241497412,241497727,315,"*",-2.40588043305674,19.2470434644539,246650,80277,80284,8,11,0.000303040797949713,0.076,0.00638117337396966,0.6
"DMR_133","chr10",135192744,135193212,468,"*",-2.41967963355812,16.9377574349068,63111,19136,19142,7,12,0.000303040797949713,0.076,0.0108834938006511,0.744
"DMR_134","chr11",63381825,63382143,318,"*",-2.4150245778915,16.9051720452405,73596,23246,23252,7,8,0.000303040797949713,0.076,0.0109787351942924,0.748
"DMR_135","chr14",102026086,102027172,1086,"*",-1.62347160703477,27.599017319591,132727,42983,42999,17,18,0.000259749255385468,0.08,0.00133337951097874,0.272
"DMR_136","chr6",31465344,31466187,843,"*",-1.88215375287419,26.3501525402386,349775,111979,111992,14,15,0.000207799404308374,0.08,0.00167105354297984,0.304
"DMR_137","chr7",130125756,130126871,1115,"*",-1.88146790068138,26.3405506095393,385154,125185,125198,14,19,0.000207799404308374,0.08,0.00167105354297984,0.304
"DMR_138","chr6",43276478,43276781,303,"*",-2.33693807414624,21.0324426673161,353376,116375,116383,9,9,0.000285724180924015,0.08,0.00432915425642446,0.516
"DMR_139","chr2",24307664,24308302,638,"*",-2.39056710502547,14.3434026301528,217071,72134,72139,6,16,0.000346332340513957,0.08,0.0205807993350419,0.896
"DMR_140","chr17",48585216,48586147,931,"*",-1.87487218033349,26.2482105246688,179038,58976,58989,14,14,0.000216457712821223,0.084,0.00168837016000554,0.304
"DMR_141","chr5",66124167,66124801,634,"*",-2.15924089227037,21.5924089227037,327276,103008,103017,10,10,0.000329015723488259,0.084,0.00393087206483341,0.496
"DMR_142","chr8",38964784,38965492,708,"*",-2.15732435842245,21.5732435842245,397094,128071,128080,10,14,0.000329015723488259,0.084,0.00395684699037196,0.496
"DMR_143","chr14",52734156,52734529,373,"*",-2.33024583606757,20.9722125246082,123444,40078,40086,9,9,0.000303040797949713,0.084,0.00441573734155295,0.516
"DMR_144","chr18",20713759,20714527,768,"*",-2.36004553305593,18.8803642644475,189763,62260,62267,8,8,0.000346332340513957,0.084,0.00700457158689478,0.628
"DMR_145","chr20",35169380,35169886,506,"*",-2.37611324754174,14.2566794852504,252836,82147,82152,6,8,0.000363648957539655,0.084,0.020918473367043,0.904
"DMR_146","chr12",45268999,45270997,1998,"*",-1.13231351026675,35.1017188182692,93143,29776,29806,31,31,0.000199141095795525,0.088,0.000389623883078202,0.148
"DMR_147","chr10",49812686,49813434,748,"*",-2.12922751750262,23.4215026925289,48551,15052,15062,11,11,0.00032035741497541,0.088,0.00280529195816305,0.408
"DMR_148","chr14",24803679,24804342,663,"*",-2.12408155911109,23.364897150222,121184,39140,39150,11,11,0.00032035741497541,0.088,0.0028312668837016,0.416
"DMR_149","chr11",32449254,32450692,1438,"*",-2.108872098772,23.197593086492,69232,21701,21711,11,11,0.000329015723488259,0.088,0.00295248320288149,0.428
"DMR_150","chr6",106428957,106429769,812,"*",-2.31195217147276,20.8075695432549,358256,117942,117950,9,9,0.000311699106462561,0.088,0.00464085336288703,0.52
"DMR_151","chr10",5488225,5488628,403,"*",-2.28693031633924,20.5823728470532,42754,13742,13750,9,11,0.000311699106462561,0.088,0.00491791923529819,0.544
"DMR_152","chr11",14993818,14995142,1324,"*",-1.17897506278804,30.6533516324891,67339,21055,21080,26,40,0.000233774329846921,0.092,0.000770589457643555,0.216
"DMR_153","chr5",140810051,140811642,1591,"*",-1.54707999335222,27.84743988034,336145,106334,106351,18,18,0.000259749255385468,0.092,0.00129008796841449,0.272
"DMR_154","chr2",198650752,198651590,838,"*",-1.82539197728011,25.5554876819215,238845,78466,78479,14,15,0.000268407563898317,0.092,0.00185287802174967,0.32
"DMR_155","chr1",201857591,201857955,364,"*",-2.06811380854537,24.8173657025445,32660,11307,11318,12,16,0.000285724180924015,0.092,0.00213860220267369,0.348
"DMR_156","chr16",1821253,1821856,603,"*",-2.34271904880339,18.7417523904271,150492,48575,48582,8,12,0.000372307266052504,0.092,0.00726432084228025,0.64
"DMR_157","chr20",61447174,61447992,818,"*",-1.1365354815511,30.6864580018798,259008,83870,83896,27,38,0.000225116021334072,0.096,0.000761931149130706,0.216
"DMR_158","chr11",12030088,12031508,1420,"*",-1.52002604967141,27.3604688940855,66745,20909,20926,18,18,0.000303040797949713,0.096,0.00138532936205583,0.276
"DMR_159","chr10",60935910,60937048,1138,"*",-1.49963861199222,26.9934950158599,49406,15259,15276,18,20,0.000303040797949713,0.096,0.00145459583015862,0.28
"DMR_160","chr3",13114441,13114803,362,"*",-2.33944108725531,16.3760876107872,276671,88624,88630,7,8,0.000398282191591051,0.096,0.0124506476414768,0.784
"DMR_161","chr5",80528963,80529340,377,"*",-2.33853311565778,16.3697318096045,329266,103623,103629,7,11,0.000398282191591051,0.096,0.0124766225670153,0.784
"DMR_162","chr10",23216637,23217173,536,"*",-2.28591632693267,18.2873306154614,45494,14395,14402,8,8,0.000415598808616749,0.1,0.00801759368289811,0.664
"DMR_163","chr12",122018770,122019117,347,"*",-2.27801221238753,18.2240976991002,105731,34866,34873,8,17,0.000415598808616749,0.1,0.00816478492761654,0.668
"DMR_164","chr1",16543684,16544220,536,"*",-2.27455467561236,18.1964374048989,5792,1460,1467,8,8,0.000415598808616749,0.1,0.00820807647018078,0.668
"DMR_165","chr8",145047469,145048137,668,"*",-2.33385481428019,16.3369836999614,410558,131216,131222,7,10,0.000415598808616749,0.1,0.0125805222691695,0.784
"DMR_166","chr7",30810797,30811139,342,"*",-2.31909610857763,16.2336727600434,373622,121807,121813,7,9,0.000432915425642446,0.1,0.0128662464500935,0.784
"DMR_167","chr5",79286648,79287133,485,"*",-2.32066623057061,13.9239973834236,329082,103564,103569,6,8,0.000432915425642446,0.1,0.0229098843249983,0.916
"DMR_168","chr7",94284258,94284919,661,"*",-1.44108460151735,28.8216920303471,380380,123453,123472,20,20,0.000285724180924015,0.104,0.00105631363856757,0.248
"DMR_169","chr1",3567303,3568245,942,"*",-1.48762756117614,26.7772961011706,1830,531,548,18,35,0.00032035741497541,0.104,0.00153252060677426,0.292
"DMR_170","chr5",174150712,174152033,1321,"*",-1.78293939824639,24.9611515754494,341486,107727,107740,14,14,0.000337674032001108,0.104,0.0020520191175452,0.336
"DMR_171","chr8",102503892,102504903,1011,"*",-1.77932855884622,24.9105998238471,403690,129927,129940,14,14,0.000337674032001108,0.104,0.00207799404308374,0.336
"DMR_172","chr5",34838922,34839623,701,"*",-2.12851480439156,21.2851480439156,324186,101979,101988,10,13,0.0004069405001039,0.104,0.004069405001039,0.496
"DMR_173","chr10",81967195,81967666,471,"*",-2.31297249300242,16.190807451017,53203,16279,16285,7,9,0.000441573734155295,0.104,0.0129874627692734,0.792
"DMR_174","chr6",30095136,30095802,666,"*",-1.34499685259911,29.5899307571805,349249,110534,110555,22,25,0.000311699106462561,0.108,0.000900464085336289,0.232
